GAME_DATE_EST,GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,HOME_TEAM_WINS
2007-01-03,20600472,Timberwolves,Spurs,2006,103,0.481,0.966,0.125,26,41,1
2007-01-03,20600473,Rockets,Thunder,2006,103,0.477,0.8,0.333,20,41,1
2007-01-03,20600475,Trail Blazers,Knicks,2006,81,0.423,0.826,0.167,17,31,0
2007-01-02,20600460,Magic,Clippers,2006,91,0.473,0.75,0.3,19,38,1
2007-01-02,20600461,Cavaliers,Spurs,2006,82,0.36,0.618,0.389,16,44,1
2007-01-02,20600462,Pelicans,Warriors,2006,89,0.474,0.733,0.353,18,49,0
2007-01-02,20600463,Bulls,Suns,2006,96,0.481,0.818,0.333,21,49,0
2007-01-02,20600464,Mavericks,Thunder,2006,112,0.438,0.791,0.348,15,58,1
2007-01-02,20600465,Nuggets,76ers,2006,97,0.388,0.7,0.345,20,48,0
2007-01-02,20600466,Kings,Knicks,2006,112,0.563,0.941,0.4,23,30,1
2007-01-01,20600458,Hornets,Timberwolves,2006,96,0.52,0.727,0.526,25,36,0
2007-01-01,20600459,Trail Blazers,Celtics,2006,81,0.389,0.8,0.294,16,38,0
2006-12-31,20600451,Spurs,Hawks,2006,95,0.463,0.704,0.222,20,46,1
2006-12-31,20600452,Clippers,Knicks,2006,90,0.508,0.952,0.364,22,38,1
2006-12-31,20600453,Pistons,Suns,2006,101,0.494,0.889,0.067,21,44,0
2006-12-31,20600454,Rockets,Grizzlies,2006,111,0.418,0.7,0.452,21,44,1
2006-12-31,20600455,Nuggets,Mavericks,2006,85,0.375,0.8,0.1,17,37,0
2006-12-31,20600456,Lakers,76ers,2006,104,0.476,0.667,0.417,23,48,1
2006-12-31,20600457,Thunder,Celtics,2006,101,0.541,0.944,0.444,22,37,1
2006-12-30,20600447,Bucks,Wizards,2006,119,0.49,0.8,0.29,32,49,1
2006-12-30,20600442,Magic,Heat,2006,97,0.446,0.818,0.308,23,46,1
2006-12-30,20600443,Pacers,Hornets,2006,102,0.439,0.65,0.235,19,38,0
2006-12-30,20600444,Nets,Timberwolves,2006,100,0.526,0.75,0.381,28,36,1
2006-12-30,20600445,Grizzlies,Raptors,2006,110,0.481,0.923,0.476,19,41,1
2006-12-30,20600446,Bulls,Cavaliers,2006,103,0.494,0.652,0,24,46,1
2006-12-30,20600448,Mavericks,Pelicans,2006,94,0.443,0.792,0.417,23,38,1
2006-12-30,20600449,Jazz,Trail Blazers,2006,96,0.506,0.727,0.286,24,44,1
2006-12-30,20600450,Kings,Warriors,2006,119,0.452,0.846,0.4,23,47,1
2006-12-29,20600429,Raptors,Bulls,2006,97,0.407,0.857,0.346,24,40,0
2006-12-29,20600430,Wizards,Magic,2006,112,0.543,0.805,0.273,18,37,1
2006-12-29,20600431,Hornets,Lakers,2006,133,0.42,0.868,0.273,26,64,1
2006-12-29,20600432,Heat,Nets,2006,81,0.444,0.667,0.188,14,41,0
2006-12-29,20600433,Cavaliers,Bucks,2006,109,0.5,0.519,0.5,26,40,1
2006-12-29,20600434,Pistons,Pacers,2006,92,0.422,0.727,0.462,15,55,0
2006-12-29,20600435,Pelicans,Nuggets,2006,99,0.469,0.783,0.5,25,47,1
2006-12-29,20600436,Timberwolves,Thunder,2006,101,0.5,0.727,0.375,26,56,1
2006-12-29,20600437,Rockets,Hawks,2006,94,0.507,0.517,0.389,18,46,1
2006-12-29,20600438,Suns,Knicks,2006,108,0.494,0.909,0.429,25,38,1
2006-12-29,20600439,Trail Blazers,76ers,2006,95,0.486,0.684,0.5,15,37,0
2006-12-29,20600440,Clippers,Kings,2006,102,0.493,0.867,0.4,19,38,1
2006-12-29,20600441,Warriors,Celtics,2006,110,0.458,0.771,0.304,28,42,1
2006-12-28,20600426,Mavericks,Suns,2006,101,0.412,0.793,0.421,21,41,1
2006-12-28,20600427,Spurs,Jazz,2006,106,0.5,0.714,0.333,19,47,1
2006-12-28,20600428,Nuggets,Thunder,2006,112,0.488,0.813,0.286,16,46,1
2006-12-27,20600415,Raptors,Timberwolves,2006,100,0.519,0.65,0.455,21,38,1
2006-12-27,20600416,Hornets,Wizards,2006,107,0.429,0.774,0.25,19,45,0
2006-12-27,20600417,Hawks,Cavaliers,2006,76,0.392,0.733,0.176,16,39,0
2006-12-27,20600418,Magic,Lakers,2006,93,0.443,0.71,0.167,18,36,0
2006-12-27,20600419,Nets,Rockets,2006,71,0.329,0.87,0.188,19,32,0
2006-12-27,20600420,Knicks,Pistons,2006,151,0.563,0.762,0.294,24,47,1
2006-12-27,20600421,Grizzlies,Bucks,2006,96,0.481,0.56,0.19,27,39,0
2006-12-27,20600422,Bulls,Heat,2006,109,0.481,0.684,0.333,23,45,1
2006-12-27,20600423,Kings,76ers,2006,101,0.494,0.826,0.375,26,40,1
2006-12-27,20600424,Trail Blazers,Pelicans,2006,100,0.438,0.833,0.357,18,48,1
2006-12-27,20600425,Clippers,Celtics,2006,100,0.507,0.714,0.429,23,45,1
2006-12-26,20600404,Wizards,Grizzlies,2006,116,0.489,0.833,0.556,24,34,1
2006-12-26,20600405,Pacers,Rockets,2006,81,0.349,0.8,0.15,14,53,1
2006-12-26,20600406,Pistons,Nets,2006,92,0.417,0.893,0.333,20,34,1
2006-12-26,20600407,Spurs,Bucks,2006,107,0.452,0.75,0.345,24,40,0
2006-12-26,20600408,Timberwolves,Bulls,2006,100,0.507,0.7,0.3,26,49,1
2006-12-26,20600409,Mavericks,Hornets,2006,97,0.487,0.75,0.313,20,43,1
2006-12-26,20600410,Nuggets,Celtics,2006,116,0.444,0.674,0.538,25,53,1
2006-12-26,20600411,Jazz,Clippers,2006,102,0.468,0.735,0.357,21,44,1
2006-12-26,20600412,Suns,Trail Blazers,2006,110,0.537,1,0.5,29,39,1
2006-12-26,20600413,Thunder,Pelicans,2006,102,0.545,0.688,0.538,26,36,1
2006-12-26,20600414,Warriors,76ers,2006,116,0.548,0.719,0.464,25,39,1
2006-12-25,20600403,Heat,Lakers,2006,101,0.515,0.788,0.438,22,45,1
2006-12-23,20600398,Pelicans,Spurs,2006,77,0.373,1,0.455,11,40,0
2006-12-23,20600392,Pacers,Timberwolves,2006,71,0.386,0.579,0.353,16,41,0
2006-12-23,20600393,76ers,Knicks,2006,98,0.468,0.793,0.25,25,43,1
2006-12-23,20600394,Heat,Warriors,2006,105,0.488,0.739,0.381,25,49,1
2006-12-23,20600395,Pistons,Hawks,2006,108,0.493,0.769,0.4,26,38,1
2006-12-23,20600396,Cavaliers,Magic,2006,86,0.4,0.552,0.222,17,51,1
2006-12-23,20600397,Grizzlies,Jazz,2006,97,0.476,0.9,0.385,17,28,0
2006-12-23,20600399,Bulls,Hornets,2006,115,0.524,0.719,0.462,25,49,1
2006-12-23,20600400,Bucks,Nets,2006,115,0.551,0.706,0.25,28,42,1
2006-12-23,20600401,Rockets,Clippers,2006,93,0.4,0.846,0.524,10,40,0
2006-12-23,20600402,Thunder,Raptors,2006,110,0.512,0.905,0.583,20,45,1
2006-12-22,20600384,Celtics,76ers,2006,83,0.403,0.87,0.385,16,36,0
2006-12-22,20600385,Pelicans,Grizzlies,2006,100,0.44,0.69,0.333,20,57,1
2006-12-22,20600379,Hornets,Jazz,2006,101,0.44,0.727,0.25,26,43,1
2006-12-22,20600380,Magic,Warriors,2006,108,0.476,0.757,0.2,19,46,0
2006-12-22,20600381,Nets,Lakers,2006,95,0.417,0.8,0.263,22,35,0
2006-12-22,20600382,Knicks,Bulls,2006,103,0.44,0.742,0.375,16,57,1
2006-12-22,20600383,Hawks,Pacers,2006,90,0.459,0.818,0.4,23,37,0
2006-12-22,20600386,Spurs,Rockets,2006,78,0.403,0.7,0.4,18,33,0
2006-12-22,20600387,Timberwolves,Bucks,2006,107,0.5,0.75,0.25,24,46,0
2006-12-22,20600388,Mavericks,Clippers,2006,115,0.512,0.762,0.556,25,44,1
2006-12-22,20600389,Nuggets,Kings,2006,96,0.371,0.548,0.233,23,48,0
2006-12-22,20600390,Trail Blazers,Raptors,2006,100,0.444,0.813,0.118,21,46,0
2006-12-22,20600391,Suns,Wizards,2006,139,0.495,0.786,0.302,34,46,0
2006-12-21,20600377,Cavaliers,Pistons,2006,71,0.342,0.682,0.182,15,43,0
2006-12-21,20600378,Kings,Wizards,2006,119,0.495,0.808,0.364,28,41,0
2006-12-20,20600364,76ers,Pacers,2006,93,0.461,0.75,0.357,24,33,0
2006-12-20,20600365,Hawks,Jazz,2006,106,0.467,0.75,0.3,23,37,0
2006-12-20,20600366,Magic,Pelicans,2006,86,0.452,0.68,0.3,16,39,1
2006-12-20,20600367,Celtics,Warriors,2006,95,0.472,0.778,0.286,17,40,0
2006-12-20,20600368,Knicks,Hornets,2006,111,0.467,0.676,0.308,24,51,1
2006-12-20,20600369,Nets,Cavaliers,2006,113,0.574,0.757,0.467,24,36,1
2006-12-20,20600370,Bucks,Heat,2006,121,0.524,0.84,0.636,30,43,1
2006-12-20,20600371,Spurs,Grizzlies,2006,105,0.552,0.704,0.462,30,32,1
2006-12-20,20600372,Timberwolves,Lakers,2006,94,0.494,0.813,0.273,25,33,0
2006-12-20,20600374,Trail Blazers,Rockets,2006,89,0.436,0.857,0.333,14,41,1
2006-12-20,20600375,Clippers,Raptors,2006,96,0.452,0.792,1,26,44,0
2006-12-20,20600376,Thunder,Mavericks,2006,95,0.512,0.7,0.444,21,28,0
2006-12-19,20600362,Bulls,Lakers,2006,94,0.5,0.684,0.333,24,37,1
2006-12-19,20600363,Suns,Raptors,2006,115,0.512,0.833,0.4,26,43,1
2006-12-18,20600356,Nets,Warriors,2006,105,0.4,0.742,0.273,30,58,1
2006-12-18,20600357,Knicks,Jazz,2006,97,0.394,0.704,0.222,17,63,1
2006-12-18,20600358,Heat,Pelicans,2006,101,0.494,0.773,0.364,21,35,1
2006-12-18,20600359,Grizzlies,Thunder,2006,134,0.511,0.786,0.524,25,40,1
2006-12-18,20600360,Nuggets,Wizards,2006,117,0.476,0.773,0.231,20,55,1
2006-12-18,20600361,Kings,Mavericks,2006,91,0.398,0.75,0.125,16,42,0
2006-12-17,20600351,Raptors,Warriors,2006,120,0.471,0.757,0.5,28,50,1
2006-12-17,20600352,Pacers,Jazz,2006,94,0.365,0.81,0.286,18,40,0
2006-12-17,20600353,Clippers,Rockets,2006,103,0.486,0.816,0.333,19,35,0
2006-12-17,20600354,Pistons,Thunder,2006,97,0.394,0.75,0.455,17,54,1
2006-12-17,20600355,Lakers,Wizards,2006,141,0.49,0.8,0.432,36,44,0
2006-12-16,20600347,Pelicans,Mavericks,2006,79,0.41,0.615,0.3,16,39,0
2006-12-16,20600341,Hornets,Celtics,2006,100,0.425,0.778,0.25,22,43,0
2006-12-16,20600342,Hawks,Bulls,2006,104,0.451,0.652,0.318,25,40,0
2006-12-16,20600343,Magic,Cavaliers,2006,81,0.411,0.64,0.5,13,48,1
2006-12-16,20600344,Knicks,Nuggets,2006,100,0.432,0.579,0.269,21,41,0
2006-12-16,20600345,Heat,Grizzlies,2006,98,0.506,0.762,0.333,20,45,1
2006-12-16,20600346,Nets,Pistons,2006,82,0.372,0.947,0.286,22,39,0
2006-12-16,20600348,Spurs,76ers,2006,103,0.481,0.792,0.444,24,41,1
2006-12-16,20600349,Bucks,Timberwolves,2006,108,0.506,0.789,0.412,27,39,1
2006-12-16,20600350,Kings,Suns,2006,98,0.398,0.808,0.28,18,45,0
2006-12-15,20600329,Raptors,Nets,2006,90,0.446,0.765,0.273,21,45,1
2006-12-15,20600330,Wizards,Heat,2006,106,0.488,0.778,0.345,25,40,1
2006-12-15,20600331,Pacers,Knicks,2006,112,0.475,0.774,0.522,27,42,1
2006-12-15,20600332,Celtics,Nuggets,2006,119,0.56,0.833,0.4,33,37,1
2006-12-15,20600333,Cavaliers,Thunder,2006,106,0.542,0.769,0.375,27,45,1
2006-12-15,20600334,Grizzlies,Hawks,2006,88,0.369,0.947,0.235,13,29,0
2006-12-15,20600335,Mavericks,76ers,2006,93,0.466,1,0.471,19,36,1
2006-12-15,20600336,Bulls,Bucks,2006,117,0.42,0.854,0.32,24,59,1
2006-12-15,20600337,Jazz,Kings,2006,97,0.466,0.774,0.263,27,44,0
2006-12-15,20600338,Suns,Warriors,2006,105,0.432,0.833,0.258,22,52,1
2006-12-15,20600339,Trail Blazers,Clippers,2006,109,0.513,0.8,0.6,25,32,1
2006-12-15,20600340,Lakers,Rockets,2006,112,0.426,0.688,0.435,26,45,1
2006-12-14,20600326,Hornets,Magic,2006,99,0.407,0.824,0.357,17,42,1
2006-12-14,20600327,Pelicans,Spurs,2006,77,0.405,0.647,0.286,17,33,0
2006-12-14,20600328,Warriors,Rockets,2006,109,0.475,0.771,0.286,24,33,1
2006-12-13,20600313,76ers,Celtics,2006,81,0.397,0.676,0,13,46,0
2006-12-13,20600314,Wizards,Nuggets,2006,120,0.5,0.885,0.321,26,39,1
2006-12-13,20600315,Magic,Raptors,2006,84,0.376,0.783,0.167,10,43,0
2006-12-13,20600316,Heat,Suns,2006,89,0.398,0.76,0.211,16,41,0
2006-12-13,20600317,Cavaliers,Hornets,2006,104,0.48,0.771,0.455,23,41,1
2006-12-13,20600318,Pacers,Pistons,2006,101,0.474,0.917,0.333,18,41,1
2006-12-13,20600319,Nets,Bucks,2006,108,0.494,0.733,0.455,31,40,1
2006-12-13,20600320,Knicks,Hawks,2006,94,0.446,0.676,0.263,16,48,1
2006-12-13,20600321,Grizzlies,Trail Blazers,2006,79,0.432,0.667,0.368,18,31,0
2006-12-13,20600322,Spurs,Timberwolves,2006,95,0.493,0.833,0.533,18,32,1
2006-12-13,20600323,Bulls,Thunder,2006,99,0.424,0.75,0.36,30,45,1
2006-12-13,20600324,Mavericks,Lakers,2006,110,0.6,0.848,0.364,23,39,1
2006-12-13,20600325,Clippers,Jazz,2006,86,0.403,0.725,0.231,21,35,0
2006-12-12,20600309,Hawks,Nuggets,2006,87,0.407,0.667,0.231,18,36,0
2006-12-12,20600310,Bucks,Thunder,2006,94,0.479,0.92,0.077,27,33,1
2006-12-12,20600311,Rockets,Lakers,2006,94,0.452,0.677,0.259,15,42,0
2006-12-12,20600312,Warriors,Kings,2006,126,0.531,0.694,0.556,33,44,1
2006-12-11,20600307,Jazz,Mavericks,2006,101,0.481,0.852,0.286,24,42,1
2006-12-11,20600300,76ers,Trail Blazers,2006,79,0.377,0.833,0.25,19,37,0
2006-12-11,20600301,Magic,Suns,2006,89,0.452,0.524,0.167,18,42,0
2006-12-11,20600302,Nets,Grizzlies,2006,105,0.476,0.769,0.5,31,44,1
2006-12-11,20600303,Knicks,Celtics,2006,90,0.389,0.531,0.188,17,53,0
2006-12-11,20600304,Heat,Raptors,2006,99,0.507,0.741,0.25,21,42,1
2006-12-11,20600305,Pelicans,Cavaliers,2006,95,0.548,0.7,0.083,21,36,1
2006-12-11,20600306,Bulls,Pacers,2006,106,0.571,0.839,0.533,24,34,1
2006-12-11,20600308,Clippers,Spurs,2006,81,0.451,0.739,0.167,20,37,0
2006-12-10,20600295,Raptors,Trail Blazers,2006,83,0.349,0.76,0.261,16,34,0
2006-12-10,20600296,Hornets,Suns,2006,84,0.407,0.867,0.294,22,33,0
2006-12-10,20600297,Kings,Hawks,2006,117,0.573,0.763,0.25,25,29,1
2006-12-10,20600298,Thunder,Warriors,2006,117,0.482,0.848,0.333,23,43,1
2006-12-10,20600299,Lakers,Spurs,2006,106,0.489,0.706,0.444,25,42,1
2006-12-09,20600286,Wizards,Rockets,2006,109,0.398,0.711,0.462,20,37,0
2006-12-09,20600287,Magic,76ers,2006,86,0.446,0.6,0,20,45,1
2006-12-09,20600288,Nets,Celtics,2006,90,0.423,0.692,0.261,22,53,0
2006-12-09,20600289,Knicks,Bucks,2006,115,0.562,0.667,0.412,31,46,1
2006-12-09,20600290,Cavaliers,Pacers,2006,107,0.527,0.714,0.474,26,57,1
2006-12-09,20600291,Grizzlies,Clippers,2006,82,0.424,0.618,0.313,15,39,0
2006-12-09,20600292,Bulls,Timberwolves,2006,81,0.395,0.739,0.308,16,44,0
2006-12-09,20600293,Mavericks,Nuggets,2006,105,0.494,0.818,0.385,22,51,1
2006-12-09,20600294,Warriors,Pelicans,2006,101,0.494,0.846,0.286,29,42,1
2006-12-08,20600274,Hornets,Rockets,2006,62,0.284,0.737,0.182,13,46,0
2006-12-08,20600275,Magic,Pistons,2006,83,0.446,0.647,0.231,18,34,0
2006-12-08,20600276,Pacers,Trail Blazers,2006,108,0.493,0.703,0.364,19,39,1
2006-12-08,20600277,Celtics,Suns,2006,111,0.429,0.75,0.391,24,38,0
2006-12-08,20600278,76ers,Wizards,2006,98,0.494,0.842,0.429,27,34,0
2006-12-08,20600279,Spurs,Clippers,2006,111,0.529,0.688,0.417,31,44,1
2006-12-08,20600280,Timberwolves,Jazz,2006,110,0.512,0.909,0.462,19,36,1
2006-12-08,20600281,Bulls,Raptors,2006,93,0.473,0.667,0.278,22,43,1
2006-12-08,20600282,Bucks,Grizzlies,2006,100,0.532,0.65,0.25,23,33,1
2006-12-08,20600283,Nuggets,Heat,2006,123,0.541,0.759,0.529,33,39,1
2006-12-08,20600284,Lakers,Hawks,2006,106,0.557,0.8,0.421,29,42,1
2006-12-08,20600285,Thunder,Pelicans,2006,94,0.455,0.778,0.231,23,40,1
2006-12-07,20600271,Nets,Suns,2006,157,0.561,0.871,0.476,37,50,0
2006-12-07,20600272,Mavericks,Pistons,2006,82,0.419,0.727,0.286,13,36,0
2006-12-07,20600273,Kings,Heat,2006,91,0.361,0.806,0.286,17,43,0
2006-12-06,20600261,Hornets,Spurs,2006,76,0.408,0.714,0.273,16,37,0
2006-12-06,20600262,Cavaliers,Raptors,2006,95,0.458,0.563,0.417,22,49,1
2006-12-06,20600263,Pacers,Magic,2006,94,0.481,0.765,0.438,25,48,1
2006-12-06,20600264,Celtics,Grizzlies,2006,96,0.478,0.917,0.421,23,36,0
2006-12-06,20600265,Knicks,Wizards,2006,102,0.444,0.667,0.235,17,47,0
2006-12-06,20600266,Bucks,Trail Blazers,2006,102,0.469,0.821,0.188,22,39,1
2006-12-06,20600267,Timberwolves,Rockets,2006,90,0.449,0.739,0.231,26,40,1
2006-12-06,20600268,Bulls,76ers,2006,121,0.615,0.613,0.462,29,43,1
2006-12-06,20600269,Nuggets,Hawks,2006,96,0.458,0.485,0.267,28,45,0
2006-12-06,20600270,Lakers,Pelicans,2006,89,0.493,0.609,0.158,24,31,0
2006-12-05,20600255,Nets,Mavericks,2006,75,0.351,0.677,0.167,15,47,0
2006-12-05,20600256,Pistons,Trail Blazers,2006,85,0.427,0.778,0.292,21,35,0
2006-12-05,20600257,Rockets,Warriors,2006,118,0.536,0.786,0.286,28,52,1
2006-12-05,20600258,Suns,Kings,2006,127,0.495,0.864,0.452,32,50,1
2006-12-05,20600259,Thunder,Hawks,2006,102,0.553,0.789,0.375,19,44,1
2006-12-05,20600260,Clippers,Heat,2006,101,0.481,0.8,0.3,22,47,1
2006-12-04,20600248,Wizards,Mavericks,2006,106,0.495,0.688,0.417,24,53,1
2006-12-04,20600249,Knicks,Grizzlies,2006,98,0.563,0.697,0.231,25,44,1
2006-12-04,20600250,Spurs,Warriors,2006,129,0.521,0.947,0.565,37,51,1
2006-12-04,20600251,Bulls,Celtics,2006,100,0.468,0.759,0.222,23,46,1
2006-12-04,20600252,Jazz,Bucks,2006,101,0.506,0.731,0.267,30,48,1
2006-12-04,20600253,Kings,Magic,2006,89,0.395,0.788,0.188,19,41,0
2006-12-04,20600254,Lakers,Pacers,2006,101,0.513,0.692,0.263,25,41,1
2006-12-03,20600244,76ers,Timberwolves,2006,84,0.39,0.676,0.125,16,34,0
2006-12-03,20600245,Hornets,Pistons,2006,97,0.493,0.773,0.462,23,39,1
2006-12-03,20600246,Trail Blazers,Hawks,2006,96,0.493,0.792,0.538,25,34,0
2006-12-03,20600247,Clippers,Magic,2006,116,0.603,0.821,0.556,26,35,1
2006-12-02,20600235,Knicks,Raptors,2006,100,0.448,0.8,0.261,27,44,0
2006-12-02,20600234,Nets,76ers,2006,112,0.488,0.667,0.375,28,46,1
2006-12-02,20600236,Grizzlies,Heat,2006,97,0.447,0.778,0.421,13,35,0
2006-12-02,20600237,Spurs,Kings,2006,100,0.473,0.613,0.5,22,39,1
2006-12-02,20600238,Bulls,Wizards,2006,112,0.506,0.677,0.391,28,49,1
2006-12-02,20600239,Rockets,Cavaliers,2006,81,0.392,0.789,0.364,20,55,1
2006-12-02,20600240,Nuggets,Pacers,2006,121,0.477,0.684,0.55,31,41,1
2006-12-02,20600241,Jazz,Thunder,2006,109,0.513,0.733,0.385,32,40,1
2006-12-02,20600242,Clippers,Lakers,2006,88,0.436,0.783,0.182,15,44,0
2006-12-02,20600243,Warriors,Bucks,2006,110,0.494,0.8,0.323,31,33,0
2006-12-01,20600224,Raptors,Celtics,2006,106,0.553,0.84,0.167,24,32,1
2006-12-01,20600225,Wizards,Hornets,2006,121,0.548,0.719,0.462,28,38,1
2006-12-01,20600226,Hawks,Cavaliers,2006,95,0.451,0.794,0.308,15,32,0
2006-12-01,20600227,Pistons,Knicks,2006,108,0.481,0.875,0.5,26,38,1
2006-12-01,20600228,Pelicans,Bulls,2006,108,0.462,0.675,0.5,25,44,0
2006-12-01,20600229,Timberwolves,Nuggets,2006,92,0.442,0.917,0.385,22,40,0
2006-12-01,20600230,Mavericks,Kings,2006,109,0.487,0.889,0.524,26,49,1
2006-12-01,20600231,Suns,Bucks,2006,122,0.506,0.879,0.423,26,40,1
2006-12-01,20600232,Trail Blazers,Magic,2006,89,0.41,0.767,0.125,17,42,0
2006-12-01,20600233,Thunder,Pacers,2006,105,0.471,0.857,0.077,22,38,1
2006-11-30,20600222,Heat,Pistons,2006,85,0.41,0.682,0.545,16,40,0
2006-11-30,20600223,Lakers,Jazz,2006,132,0.6,0.773,0.471,27,43,1
2006-11-29,20600213,Hawks,Hornets,2006,99,0.474,1,0.364,20,45,1
2006-11-29,20600214,Cavaliers,Knicks,2006,98,0.452,0.72,0.211,21,38,0
2006-11-29,20600215,Celtics,Nets,2006,103,0.486,0.808,0.526,24,37,0
2006-11-29,20600216,Mavericks,Raptors,2006,117,0.536,0.64,0.55,24,48,1
2006-11-29,20600217,Jazz,Spurs,2006,83,0.411,0.667,0.455,20,50,1
2006-11-29,20600218,Suns,Rockets,2006,102,0.429,0.875,0.421,23,55,1
2006-11-29,20600219,Thunder,Magic,2006,84,0.388,0.941,0.273,18,35,0
2006-11-29,20600220,Clippers,Grizzlies,2006,105,0.529,0.818,0.571,23,39,1
2006-11-29,20600221,Warriors,Pacers,2006,106,0.511,0.667,0.444,25,45,0
2006-11-28,20600204,Wizards,Hawks,2006,96,0.47,0.813,0.421,21,38,1
2006-11-28,20600205,Nets,Hornets,2006,92,0.406,0.717,0.2,17,38,0
2006-11-28,20600206,Pelicans,Raptors,2006,77,0.416,0.556,0.25,16,41,0
2006-11-28,20600207,Bulls,Knicks,2006,102,0.44,0.75,0.467,22,48,1
2006-11-28,20600208,Rockets,Timberwolves,2006,82,0.38,0.923,0.4,23,40,1
2006-11-28,20600209,Nuggets,Grizzlies,2006,96,0.487,0.593,0.286,27,39,0
2006-11-28,20600210,Kings,Clippers,2006,93,0.413,0.913,0.353,21,44,1
2006-11-28,20600211,Trail Blazers,Pacers,2006,97,0.391,0.893,0.25,13,47,0
2006-11-28,20600212,Lakers,Bucks,2006,105,0.447,0.9,0.297,29,43,0
2006-11-27,20600202,Jazz,Magic,2006,75,0.426,0.8,0.083,19,36,0
2006-11-27,20600200,Heat,76ers,2006,103,0.587,0.828,0.385,22,40,1
2006-11-27,20600201,Mavericks,Timberwolves,2006,93,0.472,0.88,0.231,17,40,1
2006-11-27,20600203,Warriors,Spurs,2006,111,0.494,0.833,0.529,27,36,1
2006-11-26,20600195,Raptors,Pacers,2006,92,0.435,0.778,0.333,17,49,1
2006-11-26,20600196,Nuggets,Clippers,2006,103,0.519,0.826,0.143,27,46,1
2006-11-26,20600197,Trail Blazers,Suns,2006,101,0.506,0.684,0.667,22,35,0
2006-11-26,20600198,Thunder,Spurs,2006,78,0.384,0.688,0.1,17,34,0
2006-11-26,20600199,Lakers,Nets,2006,99,0.451,0.65,0.48,30,39,1
2006-11-25,20600192,Bucks,Celtics,2006,98,0.487,0.773,0.5,22,33,0
2006-11-25,20600184,Wizards,Pistons,2006,111,0.494,0.783,0.333,23,42,0
2006-11-25,20600185,Hornets,Heat,2006,93,0.407,0.697,0.286,21,39,0
2006-11-25,20600186,Magic,Hawks,2006,98,0.455,0.724,0.438,21,46,1
2006-11-25,20600187,Knicks,Bulls,2006,95,0.466,0.632,0.333,19,49,0
2006-11-25,20600188,Cavaliers,76ers,2006,108,0.483,0.636,0.5,28,49,1
2006-11-25,20600189,Timberwolves,Clippers,2006,104,0.529,0.813,0.444,23,31,1
2006-11-25,20600190,Rockets,Grizzlies,2006,85,0.44,0.55,0.296,23,44,1
2006-11-25,20600191,Mavericks,Pelicans,2006,85,0.388,0.732,0.176,14,46,1
2006-11-25,20600193,Kings,Trail Blazers,2006,105,0.493,0.885,0.308,19,39,1
2006-11-25,20600194,Warriors,Jazz,2006,91,0.404,0.652,0.222,26,52,1
2006-11-24,20600171,Celtics,Knicks,2006,77,0.382,0.833,0.19,16,30,0
2006-11-24,20600172,76ers,Bulls,2006,123,0.538,0.85,0.333,18,34,1
2006-11-24,20600173,Hawks,Raptors,2006,97,0.488,0.619,0.353,17,42,1
2006-11-24,20600174,Heat,Magic,2006,104,0.424,0.784,0.333,21,51,0
2006-11-24,20600175,Pistons,Hornets,2006,104,0.494,0.941,0.316,26,39,1
2006-11-24,20600176,Pacers,Cavaliers,2006,97,0.395,0.786,0.211,19,40,1
2006-11-24,20600177,Grizzlies,Wizards,2006,95,0.429,0.833,0.333,15,43,1
2006-11-24,20600178,Pelicans,Timberwolves,2006,79,0.338,0.846,0.176,13,42,0
2006-11-24,20600179,Spurs,Mavericks,2006,92,0.493,0.68,0.25,16,35,0
2006-11-24,20600180,Nuggets,Warriors,2006,140,0.553,0.8,0.348,42,39,1
2006-11-24,20600181,Jazz,Lakers,2006,114,0.538,0.833,0.417,28,45,1
2006-11-24,20600182,Suns,Nets,2006,99,0.486,0.741,0.333,23,37,1
2006-11-24,20600183,Thunder,Kings,2006,100,0.463,0.72,0.3,19,40,0
2006-11-22,20600158,Raptors,Cavaliers,2006,95,0.457,0.824,0.176,19,41,1
2006-11-22,20600159,Hornets,Celtics,2006,92,0.418,0.724,0.417,17,44,1
2006-11-22,20600160,Magic,Pacers,2006,96,0.493,0.605,0.25,12,41,1
2006-11-22,20600161,Pistons,Hawks,2006,103,0.409,0.828,0.5,16,48,1
2006-11-22,20600162,Spurs,Heat,2006,106,0.494,0.789,0.45,22,43,1
2006-11-22,20600163,Bucks,76ers,2006,98,0.451,0.714,0.308,24,41,1
2006-11-22,20600164,Timberwolves,Knicks,2006,107,0.528,0.765,0.556,26,37,1
2006-11-22,20600165,Rockets,Wizards,2006,86,0.413,0.737,0.385,18,57,1
2006-11-22,20600166,Suns,Pelicans,2006,92,0.471,0.842,0.455,20,41,1
2006-11-22,20600167,Kings,Jazz,2006,101,0.425,0.75,0.529,20,34,0
2006-11-22,20600168,Trail Blazers,Nets,2006,100,0.474,0.75,0.333,18,32,1
2006-11-22,20600169,Clippers,Thunder,2006,85,0.41,0.692,0.231,18,40,0
2006-11-22,20600170,Warriors,Nuggets,2006,112,0.447,0.621,0.345,31,34,0
2006-11-21,20600154,Pelicans,Heat,2006,101,0.42,0.5,0.579,25,52,1
2006-11-21,20600151,76ers,Pistons,2006,87,0.395,0.84,0.429,14,44,0
