GAME_DATE_EST,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
2006-10-25,Timberwolves,Bulls,2006,109,0.466,0.867,0.154,22,45,105,0.466,0.692,0.556,26,38,1
2006-10-25,Heat,Rockets,2006,71,0.422,0.565,0.2,12,32,96,0.444,0.742,0.333,20,49,0
2006-10-25,Thunder,Kings,2006,103,0.538,0.794,0.429,22,35,88,0.431,0.75,0.333,14,30,1
2006-10-25,Clippers,Trail Blazers,2006,97,0.513,0.895,0.333,24,15,89,0.596,0.838,0.25,20,34,1
2006-10-24,Hornets,Pacers,2006,101,0.333,0.436,0.2,24,33,89,0.28,0.44,0.181,16,37,1
2006-10-24,Magic,Heat,2006,82,0.375,0.686,0.333,11,40,92,0.45,0.733,0.278,12,40,0
2006-10-24,Pistons,Wizards,2006,101,0.486,0.727,0.438,22,45,94,0.44,0.64,0.286,19,44,1
2006-10-24,Nets,Celtics,2006,109,0.488,0.917,0.278,33,40,107,0.459,0.758,0.308,26,41,1
2006-10-24,Knicks,76ers,2006,113,0.551,0.56,0.542,28,39,102,0.519,0.731,0.333,22,29,1
2006-10-24,Bulls,Grizzlies,2006,87,0.414,0.893,0.4,20,47,84,0.423,0.633,0.278,20,30,1
2006-10-24,Nuggets,Jazz,2006,107,0.429,0.558,0.429,25,33,127,0.543,0.667,0.417,23,48,0
2006-10-24,Kings,Pelicans,2006,81,0.409,0.75,0.333,17,41,84,0.427,0.692,0.333,19,32,0
2006-10-24,Warriors,Trail Blazers,2006,108,0.537,0.591,0.389,28,39,96,0.474,0.654,0.467,21,39,1
2006-10-23,Hawks,Wizards,2006,105,0.5,0.69,0.409,26,36,110,0.481,0.722,0.4,23,45,0
2006-10-23,Suns,Thunder,2006,102,0.471,0.778,0.276,25,39,108,0.5,0.793,0.412,18,42,0
2006-10-23,Trail Blazers,Jazz,2006,114,0.531,0.833,0.5,16,37,110,0.47,0.743,0.353,22,34,1
2006-10-22,Pistons,Nuggets,2006,105,0.47,0.676,0.154,27,48,124,0.479,0.75,0.4,28,41,0
2006-10-22,Raptors,Cavaliers,2006,91,0.385,0.813,0.357,18,44,90,0.407,0.75,0.217,22,48,1
2006-10-22,Kings,Pelicans,2006,117,0.359,0.405,0.304,31,44,93,0.311,0.418,0.153,12,35,1
2006-10-22,Rockets,Spurs,2006,93,0.452,0.636,0.385,22,41,72,0.354,0.6,0.333,19,49,1
2006-10-22,Lakers,Suns,2006,94,0.31,0.4,0.307,22,53,91,0.279,0.454,0.148,21,37,1
2006-10-21,Cavaliers,Hawks,2006,88,0.384,0.633,0.3,21,47,90,0.393,0.826,0.357,19,50,0
2006-10-21,Magic,Grizzlies,2006,112,0.479,0.826,0.4,22,34,89,0.355,0.786,0.143,5,51,1
2006-10-21,Celtics,Knicks,2006,113,0.488,0.667,0.125,21,44,89,0.435,0.794,0.333,14,40,1
2006-10-21,Timberwolves,Pacers,2006,91,0.466,0.677,0.222,19,33,98,0.443,0.765,0.25,21,46,0
2006-10-21,Spurs,Heat,2006,103,0.479,0.839,0.368,20,47,93,0.366,0.721,0.105,13,39,1
2006-10-21,Bucks,Nuggets,2006,119,0.48,0.704,0.333,25,42,108,0.453,0.541,0.357,26,50,1
2006-10-21,Mavericks,Wizards,2006,93,0.382,0.938,0.263,20,50,90,0.435,0.625,0.385,11,38,1
2006-10-21,Clippers,Thunder,2006,86,0.447,0.65,0.417,22,42,82,0.355,0.833,0.188,18,41,1
2006-10-20,Clippers,Warriors,2006,106,0.433,0.75,0.419,25,42,116,0.544,0.727,0.4,21,36,0
2006-10-20,Nets,76ers,2006,102,0.537,0.667,0.375,23,36,92,0.429,0.8,0.25,17,40,1
2006-10-20,Grizzlies,Heat,2006,96,0.5,0.667,0.375,19,36,95,0.48,0.667,0.375,23,39,1
2006-10-20,Bulls,Timberwolves,2006,83,0.403,0.633,0.222,17,40,85,0.386,0.744,0.154,17,45,0
2006-10-20,Kings,Jazz,2006,112,0.472,0.878,0.4,21,37,96,0.443,0.742,0.188,18,40,1
2006-10-20,Lakers,Pelicans,2006,113,0.538,0.704,0.4,28,35,106,0.488,0.727,0.4,26,38,1
2006-10-20,Thunder,Trail Blazers,2006,95,0.468,0.9,0.313,21,31,103,0.621,0.9,0.5,18,24,0
2006-10-19,Warriors,Pelicans,2006,112,0.513,0.604,0.273,15,46,103,0.412,0.651,0.417,24,41,1
2006-10-19,Pacers,Hornets,2006,109,0.521,0.705,0.364,27,36,96,0.402,0.793,0.412,21,46,1
2006-10-19,Hawks,Magic,2006,88,0.295,0.444,0.285,19,31,109,0.33,0.438,0.388,23,45,0
2006-10-19,Spurs,Bulls,2006,67,0.338,1,0.333,20,34,99,0.477,0.8,0.25,23,50,0
2006-10-19,Mavericks,Bucks,2006,88,0.416,0.75,0.286,20,52,71,0.338,0.64,0.143,12,38,1
2006-10-19,Jazz,Trail Blazers,2006,104,0.513,0.75,0.429,27,49,90,0.405,0.614,0.333,11,33,1
2006-10-19,Suns,Kings,2006,111,0.5,0.826,0.333,30,43,94,0.418,0.889,0.267,14,37,1
2006-10-19,Lakers,Clippers,2006,90,0.424,0.688,0.091,18,36,91,0.389,0.892,0.182,10,42,0
2006-10-18,Pistons,Timberwolves,2006,112,0.339,0.42,0.294,24,39,103,0.333,0.444,0.294,21,40,1
2006-10-18,Nuggets,Pacers,2006,114,0.458,0.756,0.2,19,39,102,0.463,0.741,0.353,22,45,1
2006-10-18,Celtics,Nets,2006,94,0.458,0.774,0.286,17,43,90,0.392,0.828,0.235,21,38,1
2006-10-18,Cavaliers,Raptors,2006,81,0.314,0.382,0.2,19,43,103,0.318,0.469,0.275,21,35,0
2006-10-18,Rockets,Bucks,2006,111,0.5,0.821,0.467,25,37,97,0.494,0.571,0.579,22,30,1
2006-10-17,Magic,Hawks,2006,96,0.494,0.737,0.235,23,32,100,0.479,0.9,0.417,13,39,0
2006-10-17,Knicks,Celtics,2006,116,0.481,0.648,0.2,20,52,108,0.447,0.75,0.294,19,34,1
2006-10-17,Heat,Pelicans,2006,109,0.486,0.854,0.4,16,41,105,0.435,0.69,0.379,23,42,1
2006-10-17,Hornets,Wizards,2006,84,0.355,0.658,0.25,21,39,100,0.42,0.813,0.316,19,48,0
2006-10-17,Mavericks,Rockets,2006,69,0.342,0.55,0.375,14,44,72,0.373,0.517,0.333,13,45,0
2006-10-17,Suns,Clippers,2006,96,0.463,0.818,0.35,18,31,107,0.458,0.789,0.167,11,50,0
2006-10-17,Lakers,Kings,2006,91,0.283,0.457,0.19,19,37,96,0.287,0.453,0.266,16,42,0
2006-10-17,Trail Blazers,Warriors,2006,120,0.488,0.771,0.15,14,53,124,0.457,0.778,0.37,28,39,0
2006-10-16,Pacers,Timberwolves,2006,87,0.432,0.656,0.222,17,37,103,0.39,0.854,0.222,8,46,0
2006-10-16,Pistons,Jazz,2006,90,0.485,0.735,0.091,24,30,85,0.37,0.793,0.154,20,44,1
2006-10-16,Grizzlies,Bulls,2006,78,0.433,0.528,0.125,16,28,87,0.569,0.724,0,22,37,0
2006-10-16,Hornets,Wizards,2006,91,0.447,0.571,0.214,18,28,100,0.554,0.786,0.429,21,37,0
2006-10-15,Raptors,Nets,2006,119,0.429,0.737,0.368,25,50,110,0.487,0.774,0.455,27,43,1
2006-10-15,Bulls,Thunder,2006,110,0.333,0.4,0.333,29,44,105,0.318,0.442,0.214,22,44,1
2006-10-15,Lakers,Suns,2006,91,0.321,0.363,0.3,25,39,99,0.304,0.458,0.2,25,43,0
2006-10-14,Hawks,Heat,2006,91,0.395,0.88,0.278,21,36,81,0.425,0.536,0.286,22,43,1
2006-10-14,76ers,Knicks,2006,100,0.384,0.763,0.357,21,50,102,0.407,0.784,0.176,17,50,0
2006-10-14,Pacers,Jazz,2006,84,0.371,0.755,0.125,13,31,97,0.438,0.806,0.308,16,47,0
2006-10-14,Cavaliers,Wizards,2006,89,0.455,0.688,0.5,23,44,93,0.468,0.583,0.313,20,36,0
2006-10-14,Grizzlies,Pistons,2006,101,0.481,0.697,0.571,21,36,89,0.412,0.737,0.5,16,43,1
2006-10-14,Spurs,Magic,2006,87,0.515,0.667,0.294,20,35,92,0.434,0.95,0.467,22,42,0
2006-10-14,Nuggets,Warriors,2006,115,0.427,0.789,0.333,24,47,121,0.469,0.788,0.357,25,49,0
2006-10-14,Bucks,Mavericks,2006,91,0.459,0.85,0.462,19,37,78,0.312,0.735,0.278,16,47,1
2006-10-13,Hornets,Bucks,2006,100,0.438,0.721,0.357,23,40,104,0.452,0.7,0.438,21,38,0
2006-10-13,Celtics,Cavaliers,2006,82,0.387,0.778,0.429,18,35,91,0.48,0.722,0.5,22,44,0
2006-10-13,Knicks,Nets,2006,111,0.47,0.721,0.154,23,49,97,0.394,0.66,0.4,20,42,1
2006-10-13,Pelicans,Magic,2006,85,0.478,0.76,0.222,21,32,100,0.529,0.719,0.5,24,40,0
2006-10-13,Timberwolves,Pistons,2006,96,0.551,0.692,0.182,23,38,101,0.481,0.677,0.364,20,33,0
2006-10-13,Rockets,Hawks,2006,107,0.493,0.679,0.424,22,44,93,0.42,0.88,0.25,14,33,1
2006-10-12,Mavericks,Kings,2006,90,0.397,0.824,0.267,17,43,111,0.47,0.658,0.4,22,43,0
2006-10-12,Lakers,Thunder,2006,104,0.344,0.361,0.333,29,29,101,0.342,0.461,0.076,15,36,1
2006-10-11,Raptors,Celtics,2006,118,0.444,0.816,0.25,27,38,112,0.458,0.8,0.455,22,42,1
2006-10-11,Pacers,Nets,2006,103,0.47,0.649,0.125,24,57,89,0.375,0.692,0.118,15,42,1
2006-10-11,Grizzlies,Hawks,2006,91,0.386,0.714,0.154,12,35,108,0.5,0.688,0.471,24,44,0
2006-10-11,Timberwolves,Bucks,2006,98,0.485,0.614,0.438,23,48,93,0.36,0.821,0.375,18,40,1
2006-10-11,Bulls,Wizards,2006,87,0.413,0.528,0.4,22,41,86,0.439,0.774,0.4,16,38,1
2006-10-11,Trail Blazers,Thunder,2006,89,0.444,0.739,0.444,18,35,99,0.457,0.667,0.357,13,39,0
2006-10-10,Hornets,Magic,2006,90,0.341,0.775,0.2,18,40,109,0.486,0.708,0.375,17,43,0
2006-10-10,76ers,Suns,2006,103,0.488,0.692,0.467,17,47,100,0.422,0.857,0.353,25,44,1
2006-10-10,Cavaliers,Celtics,2006,93,0.459,0.649,0.083,17,43,109,0.481,0.588,0.214,19,48,0
2006-10-10,Pelicans,Mavericks,2006,84,0.411,0.852,0.2,14,41,81,0.408,0.708,0.133,19,48,1
2006-10-10,Rockets,Grizzlies,2006,69,0.357,0.684,0.25,18,40,75,0.391,0.607,0.308,16,46,0
2006-10-10,Heat,Pistons,2006,64,0.315,0.867,0.294,17,38,84,0.437,0.588,0.25,19,45,0
2006-10-10,Lakers,Jazz,2006,94,0.508,0.571,0.533,25,38,79,0.412,0.385,0.364,22,52,1
2006-10-09,Wizards,Raptors,2006,88,0.438,0.704,0.313,15,48,93,0.38,0.853,0.417,18,35,0
2006-06-20,Mavericks,Heat,2005,92,0.37,0.826,0.227,16,50,95,0.449,0.622,0.111,18,56,0
2006-06-18,Heat,Mavericks,2005,101,0.449,0.653,0.412,14,33,100,0.457,0.84,0.263,13,42,1
2006-06-15,Heat,Mavericks,2005,98,0.515,0.639,0.368,19,48,74,0.316,0.778,0.136,10,36,1
2006-06-13,Heat,Mavericks,2005,98,0.487,0.588,0.286,13,49,96,0.48,0.692,0.375,15,34,1
2006-06-11,Mavericks,Heat,2005,99,0.486,0.821,0.421,23,46,85,0.414,0.625,0.412,16,32,1
2006-06-08,Mavericks,Heat,2005,90,0.444,0.769,0.333,18,43,80,0.436,0.368,0.25,20,45,1
2006-06-03,Suns,Mavericks,2005,93,0.5,0.75,0.353,18,36,102,0.474,0.806,0.15,10,39,0
2006-06-02,Heat,Pistons,2005,95,0.557,0.647,0.375,22,48,78,0.333,0.75,0.286,15,39,1
2006-06-01,Mavericks,Suns,2005,117,0.472,0.857,0.529,24,49,101,0.456,0.95,0.417,21,35,1
2006-05-31,Pistons,Heat,2005,91,0.429,0.885,0.133,19,42,78,0.442,0.3,0.211,21,40,1
2006-05-30,Suns,Mavericks,2005,106,0.544,0.619,0.467,21,37,86,0.418,0.727,0.308,11,41,1
2006-05-29,Heat,Pistons,2005,89,0.549,0.596,0.333,17,35,78,0.39,0.545,0.375,14,36,1
2006-05-28,Suns,Mavericks,2005,88,0.427,0.846,0.368,13,45,95,0.411,0.765,0.267,16,48,0
2006-05-27,Heat,Pistons,2005,98,0.582,0.72,0.222,11,40,83,0.422,0.667,0.438,11,27,1
2006-05-26,Mavericks,Suns,2005,105,0.475,0.694,0.364,17,48,98,0.449,0.727,0.435,23,39,1
2006-05-25,Pistons,Heat,2005,92,0.44,0.741,0.273,20,39,88,0.425,0.87,0.273,16,40,1
2006-05-24,Mavericks,Suns,2005,118,0.505,0.913,0.188,13,48,121,0.553,0.759,0.333,24,38,0
2006-05-23,Pistons,Heat,2005,86,0.378,0.864,0.238,16,33,91,0.563,0.667,0.357,13,43,0
2006-05-22,Spurs,Mavericks,2005,111,0.474,0.846,0.316,16,34,119,0.519,0.903,0.412,15,41,0
2006-05-22,Suns,Clippers,2005,127,0.6,0.842,0.556,32,32,107,0.526,0.962,0,11,32,1
2006-05-21,Pistons,Cavaliers,2005,79,0.426,0.563,0.231,11,48,61,0.308,0.741,0.083,9,36,1
2006-05-19,Cavaliers,Pistons,2005,82,0.448,0.833,0.167,17,42,84,0.456,0.571,0.429,17,35,0
2006-05-19,Mavericks,Spurs,2005,86,0.386,0.85,0.357,15,42,91,0.433,0.853,0.4,11,39,0
2006-05-18,Clippers,Suns,2005,118,0.615,0.87,0.4,28,48,106,0.437,0.739,0.419,26,28,1
2006-05-17,Pistons,Cavaliers,2005,84,0.427,0.643,0.2,16,47,86,0.383,0.731,0.385,15,44,0
2006-05-17,Spurs,Mavericks,2005,98,0.536,0.71,0.222,18,30,97,0.506,0.842,0.25,12,38,1
2006-05-16,Heat,Nets,2005,106,0.56,0.517,0.438,15,38,105,0.541,0.692,0.368,21,34,1
2006-05-16,Suns,Clippers,2005,125,0.458,0.762,0.379,29,50,118,0.408,0.781,0.45,14,57,1
2006-05-15,Cavaliers,Pistons,2005,74,0.426,0.647,0.455,13,36,72,0.333,0.783,0.267,12,36,1
2006-05-15,Mavericks,Spurs,2005,123,0.5,0.875,0.417,18,39,118,0.532,0.813,0.571,16,37,1
2006-05-14,Nets,Heat,2005,92,0.429,0.667,0.2,21,48,102,0.529,0.645,0.421,19,39,0
2006-05-14,Clippers,Suns,2005,114,0.488,0.862,0.313,26,55,107,0.455,0.773,0.278,30,37,1
2006-05-13,Mavericks,Spurs,2005,104,0.485,0.78,0.2,12,39,103,0.476,0.688,0.3,12,36,1
2006-05-13,Cavaliers,Pistons,2005,86,0.5,0.938,0.214,21,37,77,0.394,0.875,0.389,21,37,1
2006-05-12,Nets,Heat,2005,92,0.435,0.6,0.333,26,42,103,0.448,0.85,0.391,19,42,0
2006-05-12,Clippers,Suns,2005,91,0.422,0.7,0.538,23,47,94,0.372,0.885,0.259,25,46,0
2006-05-10,Heat,Nets,2005,111,0.527,0.71,0.55,22,38,89,0.4,0.8,0.313,15,30,1
2006-05-10,Suns,Clippers,2005,97,0.456,0.696,0.346,24,26,122,0.544,0.8,0.444,15,57,0
2006-05-09,Pistons,Cavaliers,2005,97,0.412,0.738,0.4,20,38,91,0.443,0.682,0.429,18,51,1
2006-05-09,Spurs,Mavericks,2005,91,0.455,0.73,0.308,11,34,113,0.462,0.814,0.462,12,39,0
2006-05-08,Heat,Nets,2005,88,0.391,0.698,0.182,11,42,100,0.486,0.767,0.409,20,42,0
2006-05-08,Suns,Clippers,2005,130,0.547,0.96,0.444,26,34,123,0.593,0.793,0.333,20,39,1
2006-05-07,Spurs,Mavericks,2005,87,0.413,0.733,0.231,11,40,85,0.416,0.679,0.286,8,47,1
2006-05-07,Pistons,Cavaliers,2005,113,0.519,0.778,0.682,23,40,86,0.415,0.833,0.3,14,37,1
2006-05-06,Suns,Lakers,2005,121,0.61,0.944,0.476,24,37,90,0.352,0.947,0.296,10,41,1
2006-05-05,Wizards,Cavaliers,2005,113,0.456,0.727,0.35,27,45,114,0.506,0.808,0.368,24,44,0
2006-05-05,Kings,Spurs,2005,83,0.412,0.767,0.25,14,39,105,0.506,0.75,0.474,20,38,0
2006-05-04,Pacers,Nets,2005,90,0.471,0.68,0.368,12,30,96,0.465,0.87,0.455,24,44,0
2006-05-04,Bulls,Heat,2005,96,0.413,0.75,0.333,19,34,113,0.494,0.765,0.44,21,51,0
2006-05-04,Lakers,Suns,2005,118,0.553,0.682,0.391,23,39,126,0.568,0.862,0.45,26,31,0
2006-05-03,Pistons,Bucks,2005,122,0.541,0.821,0.588,30,48,93,0.439,0.87,0.1,18,29,1
2006-05-03,Cavaliers,Wizards,2005,121,0.543,0.744,0.2,15,46,120,0.524,0.793,0.45,23,34,1
2006-05-02,Nets,Pacers,2005,92,0.462,0.8,0.25,32,50,86,0.42,0.647,0.28,19,37,1
2006-05-02,Heat,Bulls,2005,92,0.452,0.537,0.174,19,40,78,0.347,0.8,0.25,10,50,1
2006-05-02,Spurs,Kings,2005,109,0.574,0.889,0.438,27,40,98,0.442,0.8,0.455,17,30,1
2006-05-02,Suns,Lakers,2005,114,0.488,0.846,0.348,18,36,97,0.514,0.75,0.333,16,37,1
2006-05-01,Grizzlies,Mavericks,2005,76,0.418,0.714,0,9,32,102,0.494,1,0.583,21,45,0
2006-05-01,Bucks,Pistons,2005,99,0.551,0.679,0.4,23,37,109,0.473,0.756,0.471,22,33,0
2006-05-01,Clippers,Nuggets,2005,101,0.5,0.889,0.25,25,48,83,0.37,0.733,0.333,20,41,1
2006-04-30,Bulls,Heat,2005,93,0.456,0.774,0.412,18,34,87,0.416,0.8,0.346,23,41,1
2006-04-30,Lakers,Suns,2005,99,0.442,0.774,0.333,21,42,98,0.438,0.867,0.35,25,41,1
2006-04-30,Wizards,Cavaliers,2005,106,0.423,0.8,0.4,16,39,96,0.5,0.76,0.409,15,39,1
2006-04-30,Kings,Spurs,2005,102,0.5,0.741,0.333,16,37,84,0.451,0.63,0.231,13,31,1
2006-04-29,Pacers,Nets,2005,88,0.444,0.688,0.476,21,37,97,0.487,0.76,0.308,21,32,0
2006-04-29,Grizzlies,Mavericks,2005,89,0.408,0.767,0.308,16,42,94,0.412,0.864,0.25,17,50,0
2006-04-29,Bucks,Pistons,2005,124,0.603,0.864,0.647,34,35,104,0.486,0.676,0.393,22,30,1
2006-04-29,Nuggets,Clippers,2005,86,0.424,0.75,0.227,25,37,100,0.487,0.875,0.556,26,39,0
2006-04-28,Wizards,Cavaliers,2005,96,0.479,0.788,0.154,11,41,97,0.412,0.815,0.357,14,38,0
2006-04-28,Kings,Spurs,2005,94,0.429,0.758,0.214,16,45,93,0.461,0.739,0.3,18,39,1
2006-04-28,Lakers,Suns,2005,99,0.415,0.696,0.238,17,53,92,0.436,0.824,0.435,25,34,1
2006-04-27,Pacers,Nets,2005,107,0.523,0.833,0.267,18,43,95,0.387,0.833,0.438,17,30,1
2006-04-27,Bulls,Heat,2005,109,0.462,0.696,0.313,23,42,90,0.417,0.636,0.409,16,41,1
2006-04-27,Nuggets,Clippers,2005,94,0.378,0.696,0,21,40,87,0.403,0.774,0.357,14,38,1
2006-04-26,Pistons,Bucks,2005,109,0.506,0.789,0.4,30,41,98,0.435,0.75,0.5,16,42,1
2006-04-26,Mavericks,Grizzlies,2005,94,0.449,0.778,0.286,18,37,79,0.459,0.692,0.357,15,34,1
2006-04-26,Suns,Lakers,2005,93,0.423,1,0.333,19,35,99,0.507,0.737,0.563,20,39,0
2006-04-25,Cavaliers,Wizards,2005,84,0.361,0.724,0.25,14,47,89,0.397,0.655,0.4,13,40,0
2006-04-25,Nets,Pacers,2005,90,0.465,0.786,0.133,22,40,75,0.354,0.706,0.28,18,37,1
2006-04-25,Spurs,Kings,2005,128,0.512,0.833,0.462,29,34,119,0.483,0.842,0.3,15,47,1
2006-04-24,Heat,Bulls,2005,115,0.524,0.72,0.375,19,40,108,0.532,0.692,0.571,20,36,1
2006-04-24,Clippers,Nuggets,2005,98,0.475,0.72,0.235,25,44,87,0.342,0.757,0.294,17,49,1
2006-04-23,Nets,Pacers,2005,88,0.425,0.731,0.067,24,33,90,0.469,0.833,0.417,19,40,0
2006-04-23,Suns,Lakers,2005,107,0.452,0.914,0.45,19,36,102,0.422,0.778,0.238,13,47,1
2006-04-23,Pistons,Bucks,2005,92,0.413,0.706,0.333,17,49,74,0.356,0.8,0.308,14,42,1
2006-04-23,Mavericks,Grizzlies,2005,103,0.459,0.857,0.385,17,40,93,0.532,0.724,0.429,16,29,1
2006-04-22,Cavaliers,Wizards,2005,97,0.437,0.727,0.357,21,52,86,0.408,0.694,0.136,15,36,1
2006-04-22,Spurs,Kings,2005,122,0.575,0.844,0.647,25,51,88,0.393,0.85,0.357,14,32,1
2006-04-22,Heat,Bulls,2005,111,0.481,0.821,0.263,18,46,106,0.455,0.765,0.5,20,40,1
2006-04-22,Clippers,Nuggets,2005,89,0.441,0.767,0.5,22,43,87,0.385,0.727,0.167,16,42,1
2006-04-19,Timberwolves,Grizzlies,2005,92,0.351,0.783,0.24,23,45,102,0.446,0.727,0.6,28,55,0
2006-04-19,Celtics,Heat,2005,85,0.36,0.844,0.267,10,51,78,0.324,0.73,0.385,12,42,1
2006-04-19,Hornets,76ers,2005,96,0.446,0.842,0.375,21,39,86,0.525,0.727,0.429,18,32,1
2006-04-19,Nets,Knicks,2005,83,0.395,0.786,0.333,24,36,90,0.532,0.75,0.2,24,37,0
2006-04-19,Cavaliers,Hawks,2005,100,0.452,0.683,0.462,16,54,99,0.425,0.781,0.316,19,34,1
2006-04-19,Pacers,Magic,2005,89,0.437,0.733,0.313,13,54,83,0.364,0.727,0.375,8,37,1
2006-04-19,Pistons,Wizards,2005,80,0.403,0.591,0.263,19,41,96,0.407,0.727,0.24,18,44,0
2006-04-19,Rockets,Spurs,2005,87,0.447,0.667,0.214,17,42,89,0.385,0.739,0.462,21,35,0
2006-04-19,Mavericks,Clippers,2005,71,0.371,0.545,0.2,6,41,85,0.472,0.789,0.2,13,46,0
2006-04-19,Bulls,Raptors,2005,127,0.544,0.759,0.35,31,57,106,0.351,0.886,0.429,15,40,1
2006-04-19,Jazz,Warriors,2005,105,0.545,0.577,0.5,32,44,102,0.4,0.727,0.286,16,45,1
2006-04-19,Trail Blazers,Suns,2005,96,0.434,0.788,0.222,18,39,106,0.463,0.625,0.464,32,54,0
2006-04-19,Lakers,Pelicans,2005,115,0.517,0.875,0.407,22,38,95,0.476,0.688,0.4,23,39,1
2006-04-19,Thunder,Nuggets,2005,109,0.456,0.926,0.462,23,30,98,0.443,0.706,0.32,25,45,1
2006-04-18,76ers,Nets,2005,91,0.466,0.696,0.292,21,41,88,0.42,0.833,0.278,25,34,1
2006-04-18,Wizards,Bucks,2005,116,0.488,0.756,0.333,21,42,103,0.479,0.926,0.296,21,36,1
2006-04-18,Hawks,Heat,2005,103,0.446,0.8,0.45,22,43,100,0.5,0.714,0.316,25,41,1
2006-04-18,Grizzlies,Clippers,2005,101,0.5,0.708,0.556,27,32,95,0.5,0.842,0.538,17,38,1
2006-04-18,Kings,Thunder,2005,111,0.467,0.63,0.333,26,45,105,0.513,0.65,0.455,25,39,1
2006-04-17,Suns,Pelicans,2005,115,0.566,0.6,0.588,28,43,78,0.337,0.882,0.231,12,44,1
2006-04-17,Raptors,Pacers,2005,95,0.38,0.833,0.385,17,41,120,0.566,0.828,0.455,31,39,0
2006-04-17,Magic,Bulls,2005,112,0.439,0.8,0.471,18,43,116,0.475,0.778,0.313,27,41,0
2006-04-17,Celtics,Cavaliers,2005,88,0.514,0.5,0.357,21,36,93,0.438,0.793,0.375,24,29,0
2006-04-17,Knicks,Hornets,2005,91,0.514,0.667,0.111,14,37,98,0.481,0.75,0.615,22,36,0
2006-04-17,Bucks,Pistons,2005,113,0.563,0.571,0.579,24,42,93,0.417,0.581,0.333,21,48,1
2006-04-17,Spurs,Jazz,2005,115,0.571,0.737,0.591,27,42,82,0.434,0.722,0.273,22,32,1
2006-04-17,Nuggets,Rockets,2005,83,0.413,0.559,0.154,21,51,86,0.413,0.72,0.286,19,38,0
2006-04-17,Warriors,Trail Blazers,2005,93,0.451,0.714,0.267,26,47,79,0.446,0.636,0.273,18,28,1
2006-04-16,Heat,Bulls,2005,93,0.421,0.852,0.429,13,35,117,0.506,0.719,0.444,24,45,0
2006-04-16,Lakers,Suns,2005,109,0.432,0.8,0.313,24,57,89,0.368,0.667,0.28,19,44,1
2006-04-16,Timberwolves,Spurs,2005,90,0.434,0.952,0.333,16,29,103,0.513,0.667,0.36,25,46,0
2006-04-16,Wizards,Cavaliers,2005,104,0.461,0.727,0.4,16,38,92,0.459,0.733,0.25,12,46,1
2006-04-16,Pistons,Knicks,2005,103,0.532,0.619,0.4,26,32,97,0.513,0.5,0.417,21,41,1
2006-04-16,Nets,Celtics,2005,95,0.5,0.609,0.238,29,37,93,0.474,0.727,0.5,23,39,1
2006-04-16,Mavericks,Jazz,2005,111,0.426,0.836,0.538,19,41,95,0.508,0.703,0.333,20,33,1
2006-04-16,Clippers,Thunder,2005,98,0.455,0.781,0.375,26,43,114,0.541,0.711,0.438,29,36,0
2006-04-16,Kings,Pelicans,2005,96,0.45,0.682,0.31,21,38,79,0.438,0.619,0.4,17,34,1
2006-04-15,Hornets,Pacers,2005,92,0.409,0.611,0.357,22,54,91,0.419,0.6,0.182,21,50,1
2006-04-15,Nuggets,Kings,2005,82,0.4,0.727,0.2,16,38,100,0.488,0.8,0.333,28,46,0
2006-04-15,Magic,76ers,2005,102,0.469,0.618,0.5,16,46,97,0.47,0.8,0.2,19,33,1
2006-04-15,Bucks,Hawks,2005,114,0.488,0.8,0.308,28,39,120,0.57,0.75,0.333,25,40,0
2006-04-15,Rockets,Grizzlies,2005,81,0.437,0.708,0.182,17,38,93,0.5,0.6,0.35,20,37,0
2006-04-15,Trail Blazers,Warriors,2005,81,0.472,0.5,0.294,12,33,86,0.37,0.697,0.167,12,50,0
2006-04-14,Lakers,Trail Blazers,2005,110,0.482,0.786,0.333,28,39,99,0.514,0.667,0.538,24,34,1
2006-04-14,Bulls,Wizards,2005,103,0.471,0.833,0.619,29,42,101,0.448,0.643,0.263,16,44,1
2006-04-14,Raptors,Pistons,2005,108,0.451,0.931,0.389,21,42,103,0.513,0.762,0.333,33,35,1
2006-04-14,Hawks,Hornets,2005,110,0.519,0.75,0.4,24,34,116,0.538,0.75,0.444,21,36,0
2006-04-14,Celtics,Nets,2005,74,0.382,0.583,0.083,14,46,79,0.392,0.692,0.15,22,44,0
2006-04-14,Knicks,Bucks,2005,80,0.438,0.667,0.25,18,34,97,0.5,0.722,0.375,23,42,0
2006-04-14,Heat,76ers,2005,104,0.526,0.759,0.167,19,42,85,0.41,0.621,0.188,12,36,1
2006-04-14,Pacers,Timberwolves,2005,89,0.452,0.69,0.2,21,46,77,0.434,0.462,0.417,17,41,1
2006-04-14,Pelicans,Jazz,2005,104,0.47,0.885,0.3,13,39,105,0.468,0.903,0.357,17,37,0
2006-04-14,Warriors,Suns,2005,110,0.473,0.842,0.364,19,39,102,0.421,0.813,0.36,24,53,1
2006-04-14,Thunder,Clippers,2005,97,0.432,0.727,0.393,22,36,101,0.474,0.889,0.385,20,45,0
2006-04-13,Cavaliers,Knicks,2005,91,0.413,0.75,0.333,18,47,87,0.444,0.636,0.474,21,33,1
